20-06-05 16:57:00, INFO: 

********* SELF PLAY *********


20-06-05 16:57:00, INFO: [('dataroot', '/home/hieu123/workspace/dataset'), ('game_id', 89), ('last_iter', 7), ('models', '/home/hieu123/workspace/models'), ('n_moves', 256), ('n_simulations', 200), ('seed', 89)]
20-06-05 16:57:03, INFO: Load model: /home/hieu123/workspace/models/7.pth
20-06-05 16:57:03, INFO: True-white moves first
20-06-05 16:57:56, INFO: case 2.1
20-06-05 16:57:56, INFO: case 2.1
20-06-05 16:57:56, INFO: case 2.1
20-06-05 16:57:56, INFO: case 2.1
20-06-05 16:57:57, INFO: case 2.1
20-06-05 16:57:57, INFO: case 2.1
20-06-05 16:57:59, INFO: case 2.1
20-06-05 16:57:59, INFO: case 2.1
20-06-05 16:57:59, INFO: case 2.1
20-06-05 16:57:59, INFO: case 2.1
20-06-05 16:58:00, INFO: case 2.1
20-06-05 16:58:02, INFO: case 2.1
20-06-05 16:58:03, INFO: case 2.1
20-06-05 16:58:03, INFO: case 2.1
20-06-05 16:58:03, INFO: case 2.1
20-06-05 16:58:04, INFO: case 2.1
20-06-05 16:58:04, INFO: case 2.1
20-06-05 16:58:06, INFO: case 2.1
20-06-05 16:58:06, INFO: case 2.1
20-06-05 16:58:06, INFO: case 2.1
20-06-05 16:58:07, INFO: case 2.1
20-06-05 16:58:07, INFO: case 2.1
20-06-05 16:58:07, INFO: case 2.1
20-06-05 16:58:08, INFO: case 2.1
20-06-05 16:58:09, INFO: case 2.1
20-06-05 16:58:09, INFO: case 2.1
20-06-05 16:58:09, INFO: case 2.1
20-06-05 16:58:09, INFO: case 2.1
20-06-05 16:58:10, INFO: case 2.1
20-06-05 16:58:11, INFO: case 2.1
20-06-05 16:58:11, INFO: case 2.1
20-06-05 16:58:12, INFO: case 2.1
20-06-05 16:58:12, INFO: case 2.1
20-06-05 16:58:12, INFO: case 2.1
20-06-05 16:58:14, INFO: case 2.1
20-06-05 16:58:14, INFO: case 2.1
20-06-05 16:58:15, INFO: case 2.1
20-06-05 16:58:15, INFO: case 2.1
20-06-05 16:58:15, INFO: case 2.1
20-06-05 16:58:15, INFO: case 2.1
20-06-05 16:58:16, INFO: case 2.1
20-06-05 16:58:16, INFO: case 2.1
20-06-05 16:58:17, INFO: case 2.1
20-06-05 16:58:17, INFO: case 2.1
20-06-05 16:58:17, INFO: case 2.1
20-06-05 16:58:18, INFO: case 2.1
20-06-05 16:58:18, INFO: case 2.1
20-06-05 16:58:19, INFO: case 2.1
20-06-05 16:58:20, INFO: case 2.1
20-06-05 16:58:23, INFO: case 2.1
20-06-05 16:58:23, INFO: case 2.1
20-06-05 16:58:23, INFO: case 2.1
20-06-05 16:58:26, INFO: case 2.1
20-06-05 16:58:28, INFO: case 2.1
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:08, INFO: case 2.3
20-06-05 16:59:10, INFO: case 2.1
20-06-05 16:59:42, INFO: case 2.1
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
20-06-05 17:00:08, INFO: case 2.3
