20-06-06 01:25:26, INFO: 

********* SELF PLAY *********


20-06-06 01:25:26, INFO: [('dataroot', '/home/hieu123/workspace/dataset'), ('game_id', 16), ('last_iter', 10), ('models', '/home/hieu123/workspace/models'), ('n_moves', 256), ('n_simulations', 200), ('seed', 16)]
20-06-06 01:25:30, INFO: Load model: /home/hieu123/workspace/models/10.pth
20-06-06 01:25:30, INFO: True-white moves first
20-06-06 01:25:43, INFO: case 2.1
20-06-06 01:25:43, INFO: case 2.1
20-06-06 01:25:43, INFO: case 2.1
20-06-06 01:25:43, INFO: case 2.1
20-06-06 01:25:43, INFO: case 2.1
20-06-06 01:25:43, INFO: case 2.1
20-06-06 01:25:45, INFO: case 2.1
20-06-06 01:25:45, INFO: case 2.1
20-06-06 01:25:45, INFO: case 2.1
20-06-06 01:25:45, INFO: case 2.1
20-06-06 01:25:46, INFO: case 2.1
20-06-06 01:25:46, INFO: case 2.1
20-06-06 01:25:47, INFO: case 2.1
20-06-06 01:25:47, INFO: case 2.1
20-06-06 01:25:47, INFO: case 2.1
20-06-06 01:25:48, INFO: case 2.1
20-06-06 01:25:49, INFO: case 2.1
20-06-06 01:25:49, INFO: case 2.1
20-06-06 01:25:53, INFO: case 2.1
20-06-06 01:25:53, INFO: case 2.1
20-06-06 01:25:54, INFO: case 2.1
20-06-06 01:25:55, INFO: case 2.1
20-06-06 01:25:55, INFO: case 2.1
20-06-06 01:25:58, INFO: case 2.1
20-06-06 01:25:59, INFO: case 2.1
20-06-06 01:25:59, INFO: case 2.1
20-06-06 01:25:59, INFO: case 2.1
20-06-06 01:26:01, INFO: case 2.1
20-06-06 01:26:01, INFO: case 2.1
20-06-06 01:26:02, INFO: case 2.1
20-06-06 01:26:02, INFO: case 2.1
20-06-06 01:26:04, INFO: case 2.1
20-06-06 01:26:04, INFO: case 2.1
20-06-06 01:26:04, INFO: case 2.1
20-06-06 01:26:04, INFO: case 2.1
20-06-06 01:26:04, INFO: case 2.1
20-06-06 01:26:04, INFO: case 2.1
20-06-06 01:26:05, INFO: case 2.1
20-06-06 01:26:05, INFO: case 2.1
20-06-06 01:26:07, INFO: case 2.1
20-06-06 01:26:07, INFO: case 2.1
20-06-06 01:26:07, INFO: case 2.1
20-06-06 01:26:07, INFO: case 2.1
20-06-06 01:26:08, INFO: case 2.1
20-06-06 01:26:08, INFO: case 2.1
20-06-06 01:26:08, INFO: case 2.1
20-06-06 01:26:08, INFO: case 2.1
20-06-06 01:26:10, INFO: case 2.1
20-06-06 01:26:10, INFO: case 2.1
20-06-06 01:26:10, INFO: case 2.1
20-06-06 01:26:16, INFO: case 2.1
20-06-06 01:26:23, INFO: case 2.1
20-06-06 01:26:23, INFO: case 2.1
20-06-06 01:26:24, INFO: case 2.1
20-06-06 01:26:24, INFO: case 2.1
20-06-06 01:26:26, INFO: case 2.1
20-06-06 01:26:28, INFO: case 2.1
20-06-06 01:26:30, INFO: case 2.1
20-06-06 01:26:31, INFO: case 2.1
20-06-06 01:26:32, INFO: case 2.1
20-06-06 01:26:32, INFO: case 2.1
